Index,Close,Close.1,Close.2,Close.3,Close.4,Close.5,Close.6,Close.7,Close.8,Close.9,Close.10,Close.11,Close.12,Close.13,Close.14,Close.15,Close.16,Close.17
2011-04-07,14.55,5.35,6.67,16.39,69.14,7.93,10.34,37.55,8.26,18.79,20.76,194,13.3,5.73,9.4,13.39,9.33,54.86
2011-04-08,14.52,5.42,6.65,16.26,68.41,7.77,10.14,37.95,8.23,18.9,20.77,190.95,13.07,5.69,9.66,13.09,NA,54.32
2011-04-11,14.53,5.39,6.62,16,66.91,NA,10.08,38.1,8.16,19.2,21,190.71,13.18,5.68,9.55,13.02,9.15,53.16
2011-04-12,14.43,5.41,6.61,15.63,66.54,7.67,10.04,37.61,8.16,19.49,20.6,188.72,13.23,5.72,9.5,13.03,9.11,51.78
2011-04-13,14.99,5.27,6.46,15.15,65.43,7.28,9.91,36.51,8.09,18.85,19.71,182.99,13,5.41,9.23,12.83,8.69,50.27
2011-04-14,14.96,5.24,6.3,14.6,64.89,7.18,9.54,37.08,8.02,18.2,NA,183.26,12.83,5.35,9.11,12.56,8.26,50.64
2011-04-15,15.08,5.27,6.32,14.76,65.86,7.24,9.5,37.99,8.03,18.47,NA,186,12.77,5.36,NA,12.43,8.34,50.64
2011-04-18,15,5.2,6.37,14.41,66.87,7.12,9.39,38.04,7.99,18.68,NA,181.93,12.68,5.24,9.54,12.3,8.3,51
2011-04-19,14.57,5.23,6.39,14.68,71.44,7.23,9.64,38.26,8.06,19.19,NA,183.92,12.81,5.35,9.74,12.59,8.72,52.71
2011-04-20,14.51,5.16,6.55,15.02,72.23,7.49,9.85,39.15,8.2,19.32,NA,185.5,13.02,5.36,10.13,12.95,8.9,53
2011-04-21,14.55,5.17,6.45,15.21,72.31,7.41,9.7,38.91,8.11,19.68,NA,181.08,12.97,5.44,9.82,12.72,8.95,50.66
2011-04-22,14.45,5.16,6.46,15.02,74.13,7.45,9.68,36.88,8.08,20.39,17.13,180.24,12.9,5.34,9.58,12.65,8.95,50.05
2011-04-25,14.54,5.28,6.56,15.45,71.39,7.53,9.79,36.72,8.18,20.05,16.55,179.72,13.25,5.42,9.72,12.77,8.95,48.99
2011-04-26,14.75,5.31,6.52,15.12,71.65,7.36,9.56,35.79,8.2,20.1,15.77,174.31,13.02,5.39,9.34,12.43,8.94,49.2
2011-04-27,14.62,5.29,6.7,15,70.37,7.46,9.69,35.67,8.36,20.51,15.32,173.56,13.19,5.51,9.19,12.54,8.81,48.45
2011-04-29,14.28,5.37,6.83,15.48,70.58,7.63,9.76,35,8.36,20.27,15.48,174.47,13.27,5.51,9.47,12.68,8.97,48.18
2011-05-03,14.29,5.51,6.77,15.56,70.63,7.59,9.66,35.55,8.53,20.08,16.34,179.49,13.2,5.58,9.74,12.59,8.95,47.18
2011-05-04,13.83,5.63,6.71,15.72,67.21,7.46,9.42,35.02,8.59,19.45,16,180.19,13.05,5.56,9.56,12.32,8.74,45.91
2011-05-05,13.88,5.65,6.53,15.73,64.55,7.07,9.15,34.72,8.39,18.21,14.91,175.59,12.71,5.48,9.1,11.85,8.43,44.17
2011-05-06,13.82,5.59,6.53,15.69,65.19,7.07,9.19,35.27,8.46,18.33,15.11,182.56,12.67,5.41,8.88,11.83,8.65,45.31
2011-05-09,13.76,5.81,6.59,15.76,66.75,7.15,9.31,35.67,8.65,18.93,15.52,182.83,12.77,5.51,9.09,12.01,8.76,46.32
2011-05-10,13.97,5.94,6.4,15,62.72,6.95,9,34.9,8.43,18.36,15.05,180.07,12.52,5.48,8.41,11.6,8.5,44.15
2011-05-11,13.88,5.94,6.56,16.03,61.95,7.05,9.18,34.31,8.7,18.67,14.51,175.89,12.71,5.69,8.37,11.87,8.48,43.62
2011-05-12,13.65,5.93,6.63,15.94,59.06,6.98,9.16,34.76,8.8,18.96,13.85,171.52,12.58,5.78,8.1,11.68,8.3,43.19
2011-05-13,13.83,5.92,6.76,16.17,56.99,6.94,9.21,34.95,8.67,18.89,14.2,170.7,12.63,5.71,8.16,11.83,8.34,41.72
2011-05-16,13.69,5.85,6.86,16.26,57.38,7.03,9.27,35.19,8.7,19.17,14.62,172.14,12.71,5.81,8.45,11.91,8.42,41.96
2011-05-17,13.91,5.98,6.86,16.72,58.55,6.98,9.46,34.88,8.82,19.69,15.36,173.06,12.71,5.98,8.48,12.35,8.55,43.04
2011-05-18,14.15,6.02,6.8,17.33,59.87,7.06,9.42,35.15,8.74,19.94,15.54,173.34,12.59,6.11,8.49,12.47,8.88,42.81
2011-05-19,14.14,6.1,6.91,17.38,60.05,7.08,9.44,35.64,9,19.97,15.53,177.99,12.63,6.1,8.59,12.54,8.98,46.01
2011-05-20,14.24,6.08,6.86,16.95,63.51,7.16,9.43,35.3,9.02,19.68,15.58,180.28,12.7,6.07,8.44,12.37,8.99,45.96
2011-05-23,13.86,5.94,6.82,16.7,62.11,7.12,9.26,35.91,8.93,20.16,15.49,177.96,12.6,6.21,8.23,12.28,9.31,44.98
2011-05-24,13.85,5.91,6.9,18.37,63.26,7.29,9.46,37.35,8.93,21.67,15.97,185.03,12.71,6.22,8.52,12.64,9.56,45.34
2011-05-25,13.6,5.98,6.99,18.45,63.55,7.73,9.48,37.27,8.89,21.56,16.33,184.93,12.71,6.08,8.65,12.57,9.74,45.33
2011-05-26,13.65,6.01,7.23,NA,65.82,7.69,10.37,37.26,9.09,22.19,16.39,187.11,13.26,6.17,8.99,13.83,9.82,46.43
2011-05-27,13.69,6.01,7.18,NA,70.07,7.6,10.19,37.64,9.19,21.84,NA,185.24,13.19,6.11,9.16,13.83,9.59,46.87
2011-05-30,13.8,6.09,7.38,NA,73.62,7.7,10.3,37.54,9.27,22.23,16.21,183.68,13.12,5.99,9.3,13.99,9.71,47.6
2011-05-31,13.86,6.19,7.36,NA,74.92,7.62,10.15,36.34,9.27,22.1,15.69,181.26,13.12,6.01,9.28,13.77,9.66,47.91
2011-06-01,13.74,6.17,7.17,NA,73.99,7.71,10.2,35.83,9.14,21.52,15.58,181.98,13.11,6.06,9.2,13.71,9.63,48.12
2011-06-02,13.21,6.15,7.27,NA,74.87,7.82,10.34,36.51,9.27,22.63,15.65,183.48,13.08,6.04,9.19,14.17,9.59,48.5
2011-06-03,10.09,6.18,6.99,NA,74.03,7.5,9.95,35.99,8.74,23.28,15.08,181.88,12.72,5.83,8.71,13.53,9.23,48.56
2011-06-07,10.1,6.03,6.97,NA,72.93,7.54,9.97,37.02,8.56,24.48,15.35,182.76,12.68,5.83,8.63,13.52,9.33,51.07
2011-06-08,9.92,5.86,6.94,NA,73.04,7.66,10.25,37.58,8.55,23.99,15.3,182.15,12.68,5.83,8.77,13.97,9.39,50.45
2011-06-09,9.69,5.82,6.85,NA,72.5,7.59,10.25,37.88,8.47,24.04,15.19,179.62,12.75,5.82,8.68,14.3,9.43,49.61
2011-06-10,9.74,5.93,6.95,NA,73.01,7.75,10.42,38.36,8.52,25.54,15.42,178.68,12.87,5.88,8.77,14.71,9.62,49.52
2011-06-13,9.79,5.91,6.95,NA,76.19,7.81,10.37,37.78,8.63,25.58,16.24,178.64,13.1,5.86,8.88,14.74,9.67,49.42
2011-06-14,9.92,5.89,6.88,NA,76.54,7.84,10.23,37.87,8.59,25,16.61,177.21,13.47,5.89,8.69,14.57,9.63,51.23
2011-06-15,9.72,5.93,6.93,NA,80.08,7.79,10.16,37.27,8.59,24.29,15.92,175,14.03,5.98,8.51,14.46,9.99,49.55
2011-06-16,9.61,5.81,7.07,NA,80.53,7.94,10.39,37.64,8.75,25.05,15.74,175.93,14.22,5.99,8.74,14.9,10.03,49.32
2011-06-17,9.56,5.86,7.23,NA,81.3,7.95,10.68,37.04,8.84,25.31,15.66,177.38,14.23,6.03,8.83,15.38,9.91,50.4
2011-06-20,9.65,6.02,7.3,NA,85.56,8.1,10.66,36.73,8.77,25.15,15.65,176.72,14.3,6.04,8.8,15.27,9.9,50.22
2011-06-21,9.68,6.04,7.2,NA,85.6,8.06,10.71,36.46,8.78,25.09,15.53,177.99,14.38,6.02,8.75,15.19,9.8,49.54
2011-06-22,9.63,6.06,7.1,NA,82.6,8.19,10.33,36.99,8.62,24.14,15.65,182,13.99,5.83,8.59,14.59,9.69,48.66
2011-06-23,9.74,5.9,7.07,NA,82.17,7.94,10.19,36.83,8.55,23.94,15.61,180.04,13.66,5.83,8.53,14.37,9.61,48.53
2011-06-24,10.1,5.92,7.22,NA,81.38,8.23,10.17,38.1,8.56,25.5,16.11,182.88,13.71,5.94,8.43,14.41,9.7,48.68
2011-06-27,10.07,5.81,7.34,NA,84.12,8.07,9.91,37.99,8.42,25.28,15.69,179.27,13.49,5.84,8.22,13.96,9.56,47.08
2011-06-28,10,5.91,7.45,NA,90.09,8.16,10.1,38.07,8.48,26.56,15.6,181.84,13.71,5.89,8.31,14.36,9.62,47.59
2011-06-29,9.76,5.92,7.05,NA,84.7,8.02,9.9,38.43,8.57,25.83,15.15,189.03,13.51,5.78,8.12,13.9,9.42,46.61
